word	seg	parse
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
zithuthukiswe	zi-thuthuk-is-w-e	zi[SC10]-thuthuk[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
ngokubambisana	nga-u-ku-bamb-is-an-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
namaqembu	na-a-ma-qembu	na[AdvPre]-a[NPrePre6]-ma[BPre6]-qembu[NStem]
azohlomula	a-zo-hlomul-a	a[RelConc6]-zo[Fut]-hlomul[VRoot]-a[VerbTerm]
.	.	.[Punc]
Ukumisa	u-ku-mis-a	u[NPrePre15]-ku[BPre15]-mis[VRoot]-a[VerbTerm]
izinhloso	i-zi-nhloso	i[NPrePre10]-zi[BPre10]-nhloso[NStem]
zoshintsho	za-u-shintsho	za[PossConc10]-u[NPrePre11]-shintsho[NStem]
lwesimo	lwa-i-si-mo	lwa[PossConc11]-i[NPrePre7]-si[BPre7]-mo[NStem]
uqobo	u-qobo	u[NPrePre1a]-qobo[NStem]
kungenzeka	ku-nga-enz-ek-a	ku[SC15]-nga[Pot]-enz[VRoot]-ek[NeutExt]-a[VerbTerm]
kuphela	ku-phela	ku[LocPre]-phela[Adv]
uma	uma	uma[Conj]
ulwazi	u-lu-azi	u[NPrePre11]-lu[BPre11]-azi[NStem]
oluyisisekelo	olu-yi-si-sekelo	olu[RelConc11]-yi[CopPre]-si[BPre7]-sekelo[NStem]
lukhona	lu-khona	lu[SC11]-khona[Adv]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kudinga	ku-ding-a	ku[SC15]-ding[VRoot]-a[VerbTerm]
izinhlolovo	i-zin-hlolovo	i[NPrePre10]-zin[BPre10]-hlolovo[NStem]
eziyisisekelo	ezi-y-i-si-sekelo	ezi[RelConc10]-y[CopPre]-i[NPrePre7]-si[BPre7]-sekelo[NStem]
.	.	.[Punc]
Esikhathini	esi-khathi-ini	esi[RelConc7]-khathi[NStem]-ini[LocSuf]
esiyiminyaka	esi-y-i-mi-nyaka	esi[RelConc7]-y[CopPre]-i[NPrePre4]-mi[BPre4]-nyaka[NStem]
eminingana	emi-ningi-ana	emi[AdjPref4]-ningi[AdjStem]-ana[DimSuf]
ezayo	e-z-a-yo	e[RelConc4]-z[VRoot]-a[VerbTerm]-yo[RelSuf]
umnotho	u-mnotho	u[NPrePre3]-mnotho[NStem]
womhlaba	wa-u-mu-hlaba	wa[PossConc3]-u[NPrePre3]-mu[BPre3]-hlaba[NStem]
kulindeleke	ku-lind-el-ek-e	ku[SC15]-lind[VRoot]-el[ApplExt]-ek[NeutExt]-e[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
ukhule	u-khul-e	u[SC3]-khul[VRoot]-e[VerbTerm]
kancane	ka-ncane	ka[AdvPre]-ncane[AdjStem]
.	.	.[Punc]
Kulezi	ku-lezi	ku[LocPre]-lezi[Dem8][Pos1]
zimo	zi-mo	zi[BPre8]-mo[NStem]
,	,	,[Punc]
amabhizinisi	a-ma-bhizinisi	a[NPrePre6]-ma[BPre6]-bhizinisi[NStem]
aseNingizimu	a-s-e-Ningizimu	a[RelConc6]-s[PreLoc-s]-e[LocPre]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
kudingeka	ku-ding-ek-a	ku[SC15]-ding[VRoot]-ek[NeutExt]-a[VerbTerm]
acabange	a-cabang-e	a[SC6]-cabang[VRoot]-e[VerbTerm]
ngokucophelela	nga-u-ku-cophelel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-cophelel[VRoot]-a[VerbTerm]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
yini	yini	yini[Interrog]
ayikhiqizayo	a-yi-khiqiz-a-yo	a[RelConc6]-yi[OC9]-khiqiz[VRoot]-a[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
eyikhiqizela	e-yi-khiqizel-a	e[RelConc9]-yi[OC9]-khiqizel[VRoot]-a[VerbTerm]
bani	bani	bani[NStem]
,	,	,[Punc]
esebenzisani	e-sebenz-is-a-ni	e[RelConc6]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]-ni[VerbExt]
.	.	.[Punc]
Njengomnotho	njenga-mnotho	njenga[AdvPre]-mnotho[NStem]
omncane	omu-ncane	omu[AdjPref1]-ncane[AdjStem]
ovulekile	o-vulek-il-e	o[RelConc1]-vulek[VRoot]-il[Perf]-e[VerbTerm]
,	,	,[Punc]
iNingizimu	i-Ningizimu	i[NPrePre5]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
ingenza	i-nga-enz-a	i[SC9]-nga[Pot]-enz[VRoot]-a[VerbTerm]
imikhiqizo	i-mi-khiqizo	i[NPrePre4]-mi[BPre4]-khiqizo[NStem]
yezindawo	ya-zin-dawo	ya[PossConc4]-zin[BPre10]-dawo[NStem]
.	.	.[Punc]
Ukufaka	u-ku-fak-a	u[NPrePre15]-ku[BPre15]-fak[VRoot]-a[VerbTerm]
isilinganiso	i-si-linganiso	i[NPrePre7]-si[BPre7]-linganiso[NStem]
esincane	esi-ncane	esi[AdjPref7]-ncane[AdjStem]
sokudingeka	sa-ku-ding-ek-a	sa[PossConc7]-ku[BPre15]-ding[VRoot]-ek[NeutExt]-a[VerbTerm]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
emhlabeni	e-mu-hlaba-ini	e[LocPre]-mu[BPre3]-hlaba[NStem]-ini[LocSuf]
ezindaweni	e-zin-dawo-ini	e[LocPre]-zin[BPre10]-dawo[NStem]-ini[LocSuf]
lapho	lapho	lapho[Conj]
amafemu	a-ma-femu	a[NPrePre6]-ma[BPre6]-femu[NStem]
endawo	e-n-dawo	e[LocPre]-n[BPre9]-dawo[NStem]
engakwazi	e-nga-ku-az-i	e[RelConc6]-nga[NegPre]-ku[BPre15]-az[VRoot]-i[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
ancintisane	a-ncintisan-e	a[SC6]-ncintisan[VRoot]-e[VerbTerm]
khona	khona	khona[AbsPron15]
kungaba	ku-nga-ba	ku[SC15]-nga[Pot]-ba[AuxVStem]
nomthelela	na-u-mu-thelela	na[AdvPre]-u[NPrePre3]-mu[BPre3]-thelela[NStem]
omkhulu	omu-khulu	omu[AdjPref3]-khulu[AdjStem]
.	.	.[Punc]
Isibonelo	i-si-bonelo	i[NPrePre7]-si[BPre7]-bonelo[NStem]
,	,	,[Punc]
iNingizimu	i-Ningizimu	i[NPrePre5]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
ingaba	i-nga-ba	i[SC9]-nga[Pot]-ba[AuxVStem]
umholi	u-m-holi	u[NPrePre1]-m[BPre1]-holi[NStem]
womhlaba	wa-u-mu-hlaba	wa[PossConc1]-u[NPrePre3]-mu[BPre3]-hlaba[NStem]
ezimpahleni	e-zi-m-pahla-ini	e[LocPre]-zi[BPre10]-m[BPre3]-pahla[NStem]-ini[LocSuf]
nasemisebenzini	na-s-e-mi-sebenzi-ini	na[AdvPre]-s[PreLoc-s]-e[LocPre]-mi[BPre4]-sebenzi[NStem]-ini[LocSuf]
ekhiqizwe	e-khiqiz-w-e	e[RelConc9]-khiqiz[VRoot]-w[PassExt]-e[VerbTerm]
embonini	e-mboni-ini	e[LocPre]-mboni[NStem]-ini[LocSuf]
yezokumbiwa	ya-za-u-ku-mb-iw-a	ya[PossConc9]-za[PossConc10]-u[NPrePre15]-ku[BPre15]-mb[VRoot]-iw[PassExt]-a[VerbTerm]
phansi	phansi	phansi[Adv]
,	,	,[Punc]
lapho	lapho	lapho[Conj]
eyazi	e-y-az-i	e[RelConc9]-y[CopPre]-az[VRoot]-i[VerbTerm]
khona	khona	khona[AbsPron15]
ukuthi	ukuthi	ukuthi[Conj]
kwenziwa	ku-enz-iw-a	ku[SC15]-enz[VRoot]-iw[PassExt]-a[VerbTerm]
kanjani	ka-njani	ka[AdvPre]-njani[Interrog]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kuyokwenza	ku-yo-ku-enz-a	ku[SC15]-yo[Fut]-ku[SC15]-enz[VRoot]-a[VerbTerm]
kube	ku-be	ku[SC15]-be[AuxVStem]
neqhaza	na-i-qhaza	na[AdvPre]-i[NPrePre9]-qhaza[NStem]
elisemqoka	eli-s-e-m-qoka	eli[RelConc5]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
ezimakethe	e-zi-makethe	e[LocPre]-zi[BPre10]-makethe[NStem]
zezimboni	za-i-zi-mboni	za[PossConc10]-i[NPrePre10]-zi[BPre10]-mboni[NStem]
.	.	.[Punc]
Isigaba	i-si-gaba	i[NPrePre7]-si[BPre7]-gaba[NStem]
soku-1	sa-u-ku-1	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-1[Num]
siqala	si-qal-a	si[SC7]-qal[VRoot]-a[VerbTerm]
ngokuqoqa	nga-u-ku-qoq-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-qoq[VRoot]-a[VerbTerm]
ulwazi	u-lu-azi	u[NPrePre11]-lu[BPre11]-azi[NStem]
olukhona	olu-khona	olu[RelConc11]-khona[Adv]
ngesigceme	nga-i-si-gceme	nga[AdvPre]-i[NPrePre7]-si[BPre7]-gceme[NStem]
ngenhloso	nga-i-n-hloso	nga[AdvPre]-i[NPrePre9]-n[BPre9]-hloso[NStem]
yokuthola	ya-u-ku-thol-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-thol[VRoot]-a[VerbTerm]
izimo	i-zi-mo	i[NPrePre8]-zi[BPre8]-mo[NStem]
zokuhlela	za-u-ku-hlel-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kuhlanganisa	ku-hlangan-is-a	ku[SC15]-hlangan[VRoot]-is[CausExt]-a[VerbTerm]
lokho	lokho	lokho[Dem15][Pos2]
okusemqoka	oku-s-e-m-qoka	oku[RelConc15]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
ohlelweni	o-hlelo-ini	o[LocPre]-hlelo[NStem]-ini[LocSuf]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
,	,	,[Punc]
izindawo	i-zin-dawo	i[NPrePre10]-zin[BPre10]-dawo[NStem]
ezingaxhaswa	ezi-nga-xhas-w-a	ezi[RelConc10]-nga[NegPre]-xhas[VRoot]-w[PassExt]-a[VerbTerm]
ngemali	nga-i-mali	nga[AdvPre]-i[NPrePre9]-mali[NStem]
wumasipala	w-u-masipala	w[CopPre]-u[NPrePre1a]-masipala[NStem]
kanye	kanye	kanye[Conj]
nolwazi	na-u-lu-azi	na[AdvPre]-u[NPrePre11]-lu[BPre11]-azi[NStem]
ngabanye	nga-aba-nye	nga[AdvPre]-aba[RelConc2]-nye[EnumStem]
abalethi	a-ba-lethi	a[NPrePre2]-ba[BPre2]-lethi[NStem]
bezidingo	ba-i-zi-dingo	ba[PossConc2]-i[NPrePre8]-zi[BPre8]-dingo[NStem]
.	.	.[Punc]
Aphawule	a-phawul-e	a[RelConc6]-phawul[Intrans]-e[VerbTerm]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
ubamba	u-bamb-a	u[SC2]-bamb[VRoot]-a[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
kumasipala	ku-u-masipala	ku[LocPre]-u[NPrePre1a]-masipala[NStem]
,	,	,[Punc]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nangezakhiwo	na-nge-zi-akhiwo	na[CopPre]-nge[AdvPre]-zi[BPre8]-akhiwo[NStem]
ezisungulelwe	ezi-sungul-el-w-e	ezi[RelConc10]-sungul[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
ukubamba	u-ku-bamb-a	u[NPrePre15]-ku[BPre15]-bamb[VRoot]-a[VerbTerm]
komphakathi	ko-u-mu-phakathi	ko[PossConc15]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
.	.	.[Punc]
Amakomidi	a-ma-komidi	a[NPrePre6]-ma[BPre6]-komidi[NStem]
ezigceme	ezi-gceme	ezi[RelConc8]-gceme[NStem]
asesetshenziswe	a-se-sebenz-is-w-e	a[RelConc6]-se[Pro]-sebenz[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
ngokubanzi	nga-u-ku-banzi	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-banzi[NStem]
njengendlela	njenga-n-dlela	njenga[AdvPre]-n[BPre9]-dlela[NStem]
yokuhlela	ya-u-ku-hlel-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
ubudlelwano	u-bu-dlelwano	u[NPrePre14]-bu[BPre14]-dlelwano[NStem]
phakathi	phakathi	phakathi[Adv]
kukamasipala	ku-ka-masipala	ku[LocPre]-ka[PossKA]-masipala[NStem]
nomphakathi	na-u-mu-phakathi	na[AdvPre]-u[NPrePre3]-mu[BPre3]-phakathi[Adv]
.	.	.[Punc]
Ekuhlanganiseni	e-ku-hlangan-is-a-ini	e[LocPre]-ku[BPre15]-hlangan[VRoot]-is[CausExt]-a[VerbTerm]-ini[LocSuf]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
,	,	,[Punc]
amakomidi	a-ma-komidi	a[NPrePre6]-ma[BPre6]-komidi[NStem]
ezigceme	ezi-gceme	ezi[RelConc8]-gceme[NStem]
abamba	a-bamb-a	a[SC6]-bamb[VRoot]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
elisemqoka	eli-s-e-m-qoka	eli[RelConc5]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
ekulinganiseni	e-ku-linganisa-ini	e[LocPre]-ku[BPre15]-linganisa[NStem]-ini[LocSuf]
okuvezwa	oku-vez-w-a	oku[RelConc15]-vez[VRoot]-w[PassExt]-a[VerbTerm]
wumphakathi	w-u-m-phakathi	w[CopPre]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
nezidingo	na-i-zi-dingo	na[AdvPre]-i[NPrePre8]-zi[BPre8]-dingo[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
,	,	,[Punc]
okungafakwa	oku-nga-fak-w-a	oku[RelConc15]-nga[Pot]-fak[VRoot]-w[PassExt]-a[VerbTerm]
ohlelweni	o-hlelo-ini	o[LocPre]-hlelo[NStem]-ini[LocSuf]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Kodwa	kodwa	kodwa[Conj]
angaphinde	a-nga-phind-e	a[SC6]-nga[NegPre]-phind[VRoot]-e[VerbTerm]
agqugquzele	a-gqugquzel-e	a[SC6]-gqugquzel[VRoot]-e[VerbTerm]
ukubuyekezwa	u-ku-buyekez-w-a	u[NPrePre15]-ku[BPre15]-buyekez[VRoot]-w[PassExt]-a[VerbTerm]
wumphakathi	w-u-m-phakathi	w[CopPre]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
kokusebenza	kwa-u-ku-sebenz-a	kwa[PossConc15]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
kohlelo	kwa-u-hlelo	kwa[PossConc15]-u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nokusebenza	na-u-ku-sebenz-a	na[AdvPre]-u[NPrePre15]-ku[SC15]-sebenz[VRoot]-a[VerbTerm]
kukamasipala	ku-ka-masipala	ku[LocPre]-ka[PossKA]-masipala[NStem]
ngokohlelo	nga-u-kwa-u-hlelo	nga[AdvPre]-u[NPrePre11]-kwa[PossConc15]-u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Amandla	a-ma-ndla	a[NPrePre6]-ma[BPre6]-ndla[NStem]
okunxusa	oku-nxus-a	oku[RelConc17]-nxus[Intrans]-a[VerbTerm]
-	-	-[Punc]
Umkhandlu	u-mu-khandlu	u[NPrePre3]-mu[BPre3]-khandlu[NStem]
wendawo	we-n-dawo	we[PossConc3]-n[BPre9]-dawo[NStem]
unezibopho	u-na-i-zi-bopho	u[RelConc3]-na[CopPre]-i[NPrePre8]-zi[BPre8]-bopho[NStem]
sokwenza	sa-u-ku-enz-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
izinqumo	i-zin-qumo	i[NPrePre10]-zin[BPre10]-qumo[NStem]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nokuxhasa	no-ku-xhas-a	no[AdvPre]-ku[BPre15]-xhas[Intrans]-a[VerbTerm]
amaphrojekthi	a-ma-phrojekthi	a[NPrePre6]-ma[BPre6]-phrojekthi[NStem]
ngezimali	nge-i-zi-mali	nge[AdvPre]-i[NPrePre8]-zi[BPre8]-mali[NStem]
.	.	.[Punc]
Kodwa	kodwa	kodwa[Conj]
unganxusa	u-nga-nxus-a	u[SC3]-nga[Pot]-nxus[Intrans]-a[VerbTerm]
ezinye	ezin-nye	ezin[AdjPref10]-nye[AdjStem]
zezibopho	ze-zi-bopho	ze[PossConc8]-zi[BPre8]-bopho[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
kwabamele	kwa-ba-mel-e	kwa[SC15]-ba[OC2]-mel[VRoot]-e[VerbTerm]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
ukuze	ukuze	ukuze[Conj]
bawusize	ba-wu-siz-e	ba[SC2]-wu[OC3]-siz[VRoot]-e[VerbTerm]
ukufeza	u-ku-fez-a	u[NPrePre15]-ku[BPre15]-fez[VRoot]-a[VerbTerm]
umsebenzi	u-mu-sebenzi	u[NPrePre3]-mu[BPre3]-sebenzi[NStem]
wawo	wa-wo	wa[PossConc3]-wo[PronStem3]
.	.	.[Punc]
Omunye	omu-nye	omu[AdjPref1]-nye[AdjStem]
wemisebenzi	wa-i-mi-sebenzi	wa[PossConc3]-i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
ebalulekile	e-balulek-il-e	e[RelConc4]-balulek[VRoot]-il[Perf]-e[VerbTerm]
yeKomidi	ya-i-komidi	ya[PossConc9]-i[NPrePre5]-komidi[NStem]
LesiGceme	le-sigceme	le[Dem9][Pos1]-sigceme[NStem]
ukuthola	u-ku-thol-a	u[NPrePre15]-ku[BPre15]-thol[VRoot]-a[VerbTerm]
uvo	u-lu-vo	u[NPrePre11]-lu[BPre11]-vo[NStem]
lomphakathi	la-u-mu-phakathi	la[PossConc5]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
ne-IDP	na-i-IDP	na[AdvPre]-i[NPrePre9]-IDP[Abbr]
nokuqinisekisa	na-u-ku-qin-is-ek-is-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-qin[VRoot]-is[CausExt]-ek[NeutExt]-is[CausExt]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
umasipala	u-masipala	u[BPre1a]-masipala[NStem]
unalo	u-na-lo	u[NPrePre11]-na[AdvPre]-lo[PronStem5]
lolu	lolu	lolu[Dem11][Pos1]
lwazi	lu-azi	lu[BPre11]-azi[NStem]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kungenziwa	ku-nga-enz-iw-a	ku[SC15]-nga[Pot]-enz[VRoot]-iw[PassExt]-a[VerbTerm]
ngokubamba	nga-u-ku-bamb-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-a[VerbTerm]
imihlangano	i-mi-hlangano	i[NPrePre4]-mi[BPre4]-hlangano[NStem]
yomphakathi	yo-m-phakathi	yo[PossConc9]-m[BPre3]-phakathi[NStem]
noma	noma	noma[Conj]
ukwenza	u-ku-enz-a	u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
inhlolovo	i-n-hlolovo	i[NPrePre9]-n[BPre9]-hlolovo[NStem]
umuzi	u-mu-zi	u[NPrePre1]-mu[BPre1]-zi[NStem]
ngomuzi	nga-u-mu-zi	nga[AdvPre]-u[NPrePre1]-mu[BPre1]-zi[NStem]
ukuveza	u-ku-vez-a	u[NPrePre15]-ku[BPre15]-vez[VRoot]-a[VerbTerm]
izinto	i-zi-nto	i[NPrePre8]-zi[BPre8]-nto[NStem]
ezihamba	ezi-hamb-a	ezi[RelConc8]-hamb[Intrans]-a[VerbTerm]
phambili	phambili	phambili[Adv]
emphakathini	e-mu-phakathi-ini	e[LocPre]-mu[BPre3]-phakathi[NStem]-ini[LocSuf]
.	.	.[Punc]
lesi	lesi	lesi[Dem7][Pos1]
yisigaba	y-i-si-gaba	y[CopPre]-i[NPrePre7]-si[BPre7]-gaba[NStem]
esidinga	esi-ding-a	esi[RelConc7]-ding[VRoot]-a[VerbTerm]
okwenziwayo	oku-enz-iw-a-yo	oku[RelConc15]-enz[VRoot]-iw[PassExt]-a[VerbTerm]-yo[RelSuf]
njengempendulo	njenga-i-mpendulo	njenga[AdvPre]-i[NPrePre9]-mpendulo[NStem]
noma	noma	noma[Conj]
ukumelana	u-ku-mel-an-a	u[NPrePre15]-ku[BPre15]-mel[VRoot]-an[RecipExt]-a[VerbTerm]
nesimo	na-i-si-mo	na[AdvPre]-i[NPrePre7]-si[BPre7]-mo[NStem]
.	.	.[Punc]
Isibonelo	i-si-bonelo	i[NPrePre7]-si[BPre7]-bonelo[NStem]
,	,	,[Punc]
ukubhekana	u-ku-bhek-an-a	u[NPrePre15]-ku[BPre15]-bhek[VRoot]-an[RecipExt]-a[VerbTerm]
nesimo	na-i-si-mo	na[AdvPre]-i[NPrePre7]-si[BPre7]-mo[NStem]
kungafaka	ku-nga-fak-a	ku[SC15]-nga[Pot]-fak[VRoot]-a[VerbTerm]
ukumemeza	u-ku-memez-a	u[NPrePre15]-ku[BPre15]-memez[VRoot]-a[VerbTerm]
noma	noma	noma[Conj]
ukushaya	u-ku-shay-a	u[NPrePre15]-ku[BPre15]-shay[VRoot]-a[VerbTerm]
noma	noma	noma[Conj]
ukukhuluma	u-ku-khulum-a	u[NPrePre15]-ku[BPre15]-khulum[VRoot]-a[VerbTerm]
noma	noma	noma[Conj]
ukukhetha	u-ku-kheth-a	u[NPrePre15]-ku[BPre15]-kheth[VRoot]-a[VerbTerm]
ukusuka	u-ku-suk-a	u[NPrePre15]-ku[BPre15]-suk[VRoot]-a[VerbTerm]
kuleso	ku-leso	ku[LocPre]-leso[Dem7][Pos2]
simo	si-mo	si[BPre7]-mo[NStem]
.	.	.[Punc]
Abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
babhekana	ba-bhek-an-a	ba[SC2]-bhek[VRoot]-an[RecipExt]-a[VerbTerm]
nengxabano	na-i-ngxabano	na[AdvPre]-i[NPrePre9]-ngxabano[NStem]
bephushwa	be-phush-w-a	be[SC2]-phush[VRoot]-w[PassExt]-a[VerbTerm]
yindlela	y-i-n-dlela	y[CopPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
ababheka	aba-bhek-a	aba[RelConc2]-bhek[VRoot]-a[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
izinto	i-zi-nto	i[NPrePre10]-zi[BPre10]-nto[NStem]
nabakholelwa	na-aba-khol-el-w-a	na[AdvPre]-aba[RelConc2]-khol[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
kukho	ku-kho	ku[LocPre]-kho[PronStem15]
.	.	.[Punc]
Uma	uma	uma[Conj]
kuqhathaniswa	ku-qhath-an-is-w-a	ku[SC15]-qhath[VRoot]-an[RecipExt]-is[CausExt]-w[PassExt]-a[VerbTerm]
namazinga	na-a-ma-zinga	na[AdvPre]-a[NPrePre6]-ma[BPre6]-zinga[NStem]
amahle	ama-hle	ama[AdjPref6]-hle[AdjStem]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
amazwe	a-ma-zwe	a[NPrePre6]-ma[BPre6]-zwe[NStem]
ngamazwe	nga-ma-zwe	nga[AdvPre]-ma[BPre6]-zwe[NStem]
,	,	,[Punc]
ingqalasizinda	i-n-gqalasizinda	i[NPrePre9]-n[BPre9]-gqalasizinda[NStem]
ye-ICT	ya-i-ICT	ya[PossConc9]-i[BPre5]-ICT[Abbr]
yaseNingizimu	ya-s-e-i-li-Ningizimu	ya[PossConc9]-s[PreLoc-s]-e[LocPre]-i[NPrePre5]-li[BPre5]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
imbi	im-bi	im[BPre9]-bi[AdjStem]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
.	.	.[Punc]
Ingqalasizinda	i-n-ngqalasizinda	i[NPrePre9]-n[BPre9]-ngqalasizinda[NStem]
yolwazi	ya-lu-azi	ya[PossConc4]-lu[BPre11]-azi[NStem]
esebenza	e-sebenz-a	e[RelConc4]-sebenz[VRoot]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[Adv]
ekhuthaza	e-khuthaz-a	e[RelConc4]-khuthaz[Intrans]-a[VerbTerm]
ukukhula	u-ku-khul-a	u[NPrePre15]-ku[BPre15]-khul[VRoot]-a[VerbTerm]
komnotho	kwa-u-mu-notho	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-notho[NStem]
nokubandakanywa	na-u-ku-bandakany-w-a	na[CopPre]-u[NPrePre15]-ku[BPre15]-bandakany[Intrans]-w[PassExt]-a[VerbTerm]
kwabo	kwa-bo	kwa[PossConc15]-bo[PronStem2]
bonke	bo-nke	bo[QuantConc2]-nke[QuantStem]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
kudinga	ku-ding-a	ku[SC15]-ding[VRoot]-a[VerbTerm]
izinhlaka	i-zin-hlaka	i[NPrePre10]-zin[BPre10]-hlaka[NStem]
zokuxhumana	za-u-ku-xhum-an-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-xhum[VRoot]-an[RecipExt]-a[VerbTerm]
ngocingo	nga-u-lu-cingo	nga[AdvPre]-u[NPrePre11]-lu[BPre11]-cingo[NStem]
eziqinile	ezi-qin-ile	ezi[RelConc10]-qin[VRoot]-ile[Perf]
nezibiza	na-ezi-biz-a	na[CopPre]-ezi[RelConc8]-biz[VRoot]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[Adv]
.	.	.[Punc]
Inzuzo	i-nzuzo	i[NPrePre9]-nzuzo[NStem]
yomnotho	ya-mnotho	ya[PossConc9]-mnotho[NStem]
namathuba	na-a-ma-thuba	na[AdvPre]-a[NPrePre6]-ma[BPre6]-thuba[NStem]
emisebenzi	a-i-mi-sebenzi	a[PossConc6]-i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
kudlula	ku-dlul-a	ku[BPre17]-dlul[VRoot]-a[VerbTerm]
