word	seg	parse
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kwemukele	ku-emukel-e	ku[SC15]-emukel[VRoot]-e[VerbTerm]
kwehlukahlukana	ku-ehlukahlukana	ku[BPre15]-ehlukahlukana[NStem]
,	,	,[Punc]
lokutindlela	loku-tin-dlela	loku[RelConc15]-tin[NPre10]-dlela[NStem]
nemasiko	na-ma-siko	na[AdvPre]-ma[BPre6]-siko[NStem]
lahlukahlukene	la-hlukahluk-an-ile	la[RelConc5]-hlukahluk[VRoot]-an[RecipExt]-ile[Perf]
ekutibandzakanya	a-ku-ti-bandzakany-a	a[PossConc6]-ku[OC15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]
.	.	.[Punc]
Njengobe	njengobe	njengobe[Conj]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kube	ku-be	ku[SC15]-be[AuxVStem]
neluhlaka	na-lu-hlaka	na[AdvPre]-lu[BPre11]-hlaka[NStem]
lolufanako	lolu-fan-a-ko	lolu[RelConc11]-fan[VRoot]-a[VerbTerm]-ko[RelSuf]
lwekulawula	lwa-ku-lawul-a	lwa[PossConc11]-ku[OC15]-lawul[VRoot]-a[VerbTerm]
eliveni	e-li-ve-ini	e[LocPre]-li[BPre5]-ve[NStem]-ini[LocSuf]
,	,	,[Punc]
loluhlaka	lolu-hlaka	lolu[RelConc11]-hlaka[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
lube	lu-b-e	lu[SC11]-b[VRoot]-e[VerbTerm]
ngulolubanti	ngu-lolu-banti	ngu[CopPre]-lolu[RelConc11]-banti[NStem]
ngalokwenele	nga-loku-enel-e	nga[AdvPre]-loku[RelConc15]-enel[VRoot]-e[VerbTerm]
kute	kute	kute[Conj]
tifundza	ti-fundza	ti[BPre8]-fundza[NStem]
nabomasipala	na-bo-masipala	na[AdvPre]-bo[BPre2a]-masipala[NStem]
bakwati	ba-ku-at-i	ba[SC2]-ku[OC15]-at[VRoot]-i[VerbTerm]
kulilungisa	ku-li-lung-is-a	ku[BPre15]-li[OC5]-lung[VRoot]-is[CausExt]-a[VerbTerm]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
letawubalungela	le-tawu-ba-lung-el-a	le[PossConc5]-tawu[Fut]-ba[SC2]-lung[VRoot]-el[ApplExt]-a[VerbTerm]
.	.	.[Punc]
Luhlaka	lu-hlaka	lu[BPre11]-hlaka[NStem]
lwekwentiwa	lwa-ku-ent-iw-a	lwa[PossConc11]-ku[SC15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]
kwemisebenti	kwa-i-mi-sebenti	kwa[PossConc15]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]
lwemethrikhs	lw-e-imethrikhs	lw[PossConc11]-e[LocPre]-imethrikhs[NStem]
liniketa	li-niket-a	li[SC5]-niket[VRoot]-a[VerbTerm]
sifinyeto	si-finyeto	si[BPre7]-finyeto[NStem]
semalunga	se-ma-lunga	se[PossConc7]-ma[BPre6]-lunga[NStem]
emklamo	e-mu-klamo	e[LocPre]-mu[BPre3]-klamo[NStem]
labalulekile	la-balulek-ile	la[RelConc6]-balulek[VRoot]-ile[Perf]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
leyamukelekile	le-ya-amukel-ek-ile	le[RelConc9]-ya[Pres]-amukel[VRoot]-ek[NeutExt]-ile[Perf]
.	.	.[Punc]
Libese	li-bes-e	li[CopPre]-bes[Intrans]-e[VerbTerm]
lincedza	lincedza	lincedza[NStem]
labo	la-bo	la[PossConc5]-bo[PronStem2]
labanemsebenti	laba-ne-m-sebenti	laba[RelConc2a]-ne[AdvPre]-m[BPre3]-sebenti[NStem]
wekuhlola	wa-ku-hlola	wa[PossConc3]-ku[BPre15]-hlola[NStem]
kutsi	kutsi	kutsi[Conj]
bubanti	bubanti	bubanti[NStem]
nekucondzana	ne-ku-condzan-a	ne[AdvPre]-ku[SC15]-condzan[VRoot]-a[VerbTerm]
noma	noma	noma[Conj]
lokusisa	lo-ku-sisa	lo[Dem3][Pos1]-ku[BPre15]-sisa[NStem]
lokuhlongotiwe	loku-hlongotiwe	loku[RelConc15]-hlongotiwe[NStem]
kulandzelana	ku-landzel-an-a	ku[BPre15]-landzel[VRoot]-an[RecipExt]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
.	.	.[Punc]
Hamba	hamb-a	hamb[VRoot]-a[VerbTerm]
ngaphandle	nga-phandle	nga[AdvPre]-phandle[Adv]
kwendlu	kwa-in-dlu	kwa[PossConc15]-in[BPre9]-dlu[NStem]
uchazele	u-chaz-el-e	u[SC2ps]-chaz[VRoot]-el[ApplExt]-e[VerbTerm]
bo-B	bo-B	bo[NPre2a]-B[Foreign]
kutsi	kutsi	kutsi[Conj]
abacabange	a-ba-cabang-e	a[SC2]-ba[OC2]-cabang[VRoot]-e[VerbTerm]
indzaba	i-n-dzaba	i[BPre9]-n[BPre9]-dzaba[NStem]
labafuna	laba-fun-a	laba[RelConc2]-fun[VRoot]-a[VerbTerm]
kuyitjela	ku-yi-tjel-a	ku[BPre15]-yi[OC9]-tjel[VRoot]-a[VerbTerm]
umlingani	u-mu-lingani	u[NPrePre1]-mu[BPre1]-lingani[NStem]
wabo	wa-bo	wa[PossConc1]-bo[PronStem2]
.	.	.[Punc]
Kungaba	ku-nga-ba	ku[SC15]-nga[Pot]-ba[AuxVStem]
kuchaza	ku-chaz-a	ku[BPre15]-chaz[VRoot]-a[VerbTerm]
lokudlile	loku-idl-ile	loku[RelConc15]-idl[VRoot]-ile[Perf]
emini	e-mini	e[LocPre]-mini[NStem]
nobe	nobe	nobe[Conj]
kusihlwa	ku-sihlwa	ku[LocPre]-sihlwa[Adv]
,	,	,[Punc]
itolo	itolo	itolo[Adv]
entsambama	e-ntsambama	e[LocPre]-ntsambama[Adv]
,	,	,[Punc]
kungaba	ku-nga-ba	ku[SC15]-nga[Pot]-ba[AuxVStem]
yinkinga	yi-n-kinga	yi[CopPre]-n[BPre9]-kinga[NStem]
lebavelele	le-ba-vel-el-e	le[RelConc9]-ba[SC2]-vel[VRoot]-el[ApplExt]-e[VerbTerm]
esikhatsini	e-si-khatsi-ini	e[LocPre]-si[BPre7]-khatsi[NStem]-ini[LocSuf]
lesisandza	lesi-sandza	lesi[RelConc7]-sandza[AuxVStem]
kwendlula	ku-endlul-a	ku[BPre15]-endlul[VRoot]-a[VerbTerm]
emsebentini	e-mu-sebenti-ini	e[LocPre]-mu[BPre3]-sebenti[NStem]-ini[LocSuf]
,	,	,[Punc]
nobe	nobe	nobe[Conj]
ekhaya	e-i-li-khaya	e[LocPre]-i[NPrePre5]-li[BPre5]-khaya[NStem]
.	.	.[Punc]
Letinkhomba	leti-n-khomba	leti[RelConc10]-n[BPre9]-khomba[NStem]
neTindlela	na-tin-dlela	na[AdvPre]-tin[BPre10]-dlela[NStem]
tekucinisekisa	te-ku-cinisek-is-a	te[SC8]-ku[OC15]-cinisek[Intrans]-is[CausExt]-a[VerbTerm]
tiniketa	ti-niket-a	ti[SC10]-niket[VRoot]-a[VerbTerm]
luhlakamsebenti	luhlakamsebenti	luhlakamsebenti[NStem]
Lekugadza	la-ku-gadza	la[PossConc5]-ku[BPre15]-gadza[NStem]
(	(	([Punc]
lolunemininingwane	lolu-ne-mi-niningwane	lolu[RelConc11]-ne[AdvPre]-mi[BPre4]-niningwane[NStem]
lebanti	le-banti	le[RelConc9]-banti[NStem]
)	)	)[Punc]
Neluhlelo	na-lu-hlelo	na[AdvPre]-lu[BPre11]-hlelo[NStem]
Lwekuhlola	lwa-ku-hlola	lwa[PossConc11]-ku[BPre15]-hlola[NStem]
kutsi	kutsi	kutsi[Conj]
licambe	li-camb-e	li[SC5]-camb[VRoot]-e[VerbTerm]
bese	bese	bese[Conj]
lisetjentiswa	li-setjentis-w-a	li[SC5]-setjentis[VRoot]-w[PassExt]-a[VerbTerm]
balawuli	ba-lawuli	ba[PossConc2]-lawuli[NStem]
bemklamo	ba-mu-klamo	ba[PossConc2]-mu[BPre3]-klamo[NStem]
.	.	.[Punc]
Simo	si-mo	si[BPre7]-mo[NStem]
sekwakhiwa	se-ku-akh-iw-a	se[PossConc7]-ku[OC15]-akh[VRoot]-iw[PassExt]-a[VerbTerm]
:	:	:[Punc]
Kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
balandzele	ba-landz-el-e	ba[SC2]-landz[VRoot]-el[ApplExt]-e[VerbTerm]
imibandzela	i-mi-bandzela	i[NPrePre4]-mi[BPre4]-bandzela[NStem]
yavelonkhe	ya-velonkhe	ya[PossConc4]-velonkhe[NStem]
ngetifundvo	nga-ti-fundvo	nga[AdvPre]-ti[BPre8]-fundvo[NStem]
nangekusebenta	nanga-ku-sebenta	nanga[AdvPre]-ku[OC15]-sebenta[NStem]
phambilini	phambilini	phambilini[Adv]
.	.	.[Punc]
Kutibandzakanya	ku-ti-bandzakany-a	ku[BPre15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]
kwalabatsintsekako	kwa-laba-tsints-ek-a-ko	kwa[PossConc15]-laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]
kufaka	ku-fak-a	ku[SC15]-fak[VRoot]-a[VerbTerm]
insayeya	i-n-sayeya	i[NPrePre9]-n[BPre9]-sayeya[NStem]
kumasipala	ku-masipala	ku[LocPre]-masipala[NStem]
,	,	,[Punc]
naemaKomidini	na-s-e-ma-komidi-ini	na[AdvPre]-s[PreLoc-s]-e[NPrePre6]-ma[BPre6]-komidi[NStem]-ini[LocSuf]
Emawadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
.	.	.[Punc]
INcwajana	i-ncwajana	i[BPre4]-ncwajana[NStem]
yelihlahla	ya-li-hlahla	ya[PossConc9]-li[BPre5]-hlahla[NStem]
Indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
Leluhlelo	le-lu-hlelo	le[RelConc9]-lu[BPre11]-hlelo[NStem]
LweKutfutfukisa	lwa-ku-tfutfuk-is-a	lwa[PossConc11]-ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]
loluBumbene	lolu-bumban-ile	lolu[RelConc11]-bumban[VRoot]-ile[Perf]
lwetfula	lwe-tful-a	lwe[SC11]-tful[VRoot]-a[VerbTerm]
imigomosisekelo	i-mi-gomosisekelo	i[NPrePre4]-mi[BPre4]-gomosisekelo[NStem]
yekutibandzakanya	ya-ku-ti-bandzakany-a	ya[PossConc4]-ku[BPre15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]
.	.	.[Punc]
Lemigomosisekelo	le-mi-gomosisekelo	le[Dem4][Pos1]-mi[BPre4]-gomosisekelo[NStem]
ingasita	i-nga-sit-a	i[SC4]-nga[Pot]-sit[VRoot]-a[VerbTerm]
EmaKomidi	e-ma-komidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]
emaWadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
ekwesekeleni	e-ku-esekel-a-ini	e[LocPre]-ku[BPre15]-esekel[VRoot]-a[VerbTerm]-ini[LocSuf]
masipala	masipala	masipala[NStem]
kute	kute	kute[Conj]
emukele	a-emukel-e	a[SC1a]-emukel[VRoot]-e[VerbTerm]
indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
lefanele	le-fanel-e	le[RelConc9]-fanel[VRoot]-e[VerbTerm]
bese	bese	bese[Conj]
ubeka	u-bek-a	u[SC1a]-bek[VRoot]-a[VerbTerm]
tinhlaka	tin-hlaka	tin[BPre10]-hlaka[NStem]
letifanele	leti-fanel-e	leti[RelConc10]-fanel[ApplExt]-e[VerbTerm]
kute	kute	kute[Conj]
kucinisekiswe	ku-cinisek-is-w-e	ku[SC15]-cinisek[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
kutibandzakanyeka	ku-ti-bandzakany-ek-a	ku[BPre15]-ti[ReflPre]-bandzakany[VRoot]-ek[NeutExt]-a[VerbTerm]
lokuyimphumelelo	loku-yi-m-phumelelo	loku[RelConc15]-yi[CopPre]-m[BPre3]-phumelelo[NStem]
.	.	.[Punc]
UMA	uma	uma[Conj]
SEKWENTIWE	se-ku-ent-iw-e	se[AuxVStem]-ku[OC15]-ent[Intrans]-iw[PassExt]-e[VerbTerm]
LOKUBONWA	loku-bon-w-a	loku[RelConc15]-bon[VRoot]-w[PassExt]-a[VerbTerm]
KWEMKLAMO	kwa-m-klamo	kwa[PossConc15]-m[BPre3]-klamo[NStem]
WANGEMPELA	wa-ngempela	wa[PossConc3]-ngempela[Adv]
sigaba	si-gaba	si[BPre7]-gaba[NStem]
lesilandzelako	lesi-landzela-ko	lesi[RelConc7]-landzela[NStem]-ko[RelSuf]
sekuhlela	se-ku-hlela	se[PossConc7]-ku[BPre15]-hlela[NStem]
kabanti	ka-banti	ka[AdvPre]-banti[NStem]
,	,	,[Punc]
nekutsi	ne-kutsi	ne[AdvPre]-kutsi[Conj]
umklamo	u-mu-klamo	u[NPrePre3]-mu[BPre3]-klamo[NStem]
kufanele	ku-fanel-e	ku[SC15]-fanel[VRoot]-e[VerbTerm]
wentiwe	u-ent-iw-e	u[SC3]-ent[VRoot]-iw[PassExt]-e[VerbTerm]
njani	njani	njani[Adv]
.	.	.[Punc]
Loluhlelo	lolu-hlelo	lolu[RelConc11]-hlelo[NStem]
ngalesinye	nga-lesi-nye	nga[AdvPre]-lesi[RelConc7]-nye[EnumStem]
sikhatsi	si-khatsi	si[BPre7]-khatsi[NStem]
latiwa	lu-at-iw-a	lu[SC11]-at[VRoot]-iw[PassExt]-a[VerbTerm]
ngekutsi	nga-kutsi	nga[AdvPre]-kutsi[Conj]
Luhlaka	lu-hlaka	lu[BPre11]-hlaka[NStem]
Lwemsebenti	lwe-m-sebenti	lwe[PossConc11]-m[BPre3]-sebenti[NStem]
Wekulawulwa	we-ku-lawul-w-a	we[PossConc3]-ku[OC15]-lawul[VRoot]-w[PassExt]-a[VerbTerm]
Kwemklamo	kwe-m-klamo	kwe[PossConc15]-m[BPre3]-klamo[NStem]
wemjikeleto	wa-m-jikeleto	wa[PossConc3]-m[BPre3]-jikeleto[NStem]
.	.	.[Punc]
Litfutfukisa	li-tfutfuk-is-a	li[SC5]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]
luhlelo	lu-hlelo	lu[BPre11]-hlelo[NStem]
lwekusebenta	lwa-ku-sebent-a	lwa[PossConc11]-ku[OC15]-sebent[VRoot]-a[VerbTerm]
,	,	,[Punc]
lolucalwe	lolu-cal-w-e	lolu[RelConc11]-cal[VRoot]-w[PassExt]-e[VerbTerm]
Esahlukweni	e-sahluko-ini	e[LocPre]-sahluko[NStem]-ini[LocSuf]
2	2	2[Num]
,	,	,[Punc]
lizinga	li-zinga	li[BPre5]-zinga[NStem]
1	1	1[Num]
,	,	,[Punc]
lube	lu-b-e	lu[SC11]-b[VRoot]-e[VerbTerm]
miculu	mi-culu	mi[CopPre]-culu[NStem]
yekusebentela	ya-ku-sebent-el-a	ya[PossConc4]-ku[OC15]-sebent[VRoot]-el[ApplExt]-a[VerbTerm]
lechaza	le-chaz-a	le[RelConc4]-chaz[VRoot]-a[VerbTerm]
kabanti	ka-banti	ka[AdvPre]-banti[NStem]
kutsi	kutsi	kutsi[Conj]
kahlehle	kahlehle	kahlehle[Adv]
,	,	,[Punc]
yini	yini	yini[Interrog]
lokufanele	loku-fan-el-e	loku[RelConc15]-fan[VRoot]-el[ApplExt]-e[VerbTerm]
yentiwe	i-ent-iw-e	i[SC9]-ent[VRoot]-iw[PassExt]-e[VerbTerm]
,	,	,[Punc]
ngubani	ngu-bani	ngu[CopPre]-bani[Interrog]
,	,	,[Punc]
nekutsi	ne-kutsi	ne[AdvPre]-kutsi[Conj]
ngasiphi	nga-si-phi	nga[AdvPre]-si[OC7]-phi[EnumStem]
sikhatsi	si-khatsi	si[BPre7]-khatsi[NStem]
nangaluphi	nanga-lu-phi	nanga[AdvPre]-lu[OC11]-phi[EnumStem]
luphakelo	lu-phakelo	lu[BPre11]-phakelo[NStem]
timali	ti-mali	ti[NPre10]-mali[NStem]
.	.	.[Punc]
Lelithuluzi	leli-thuluzi	leli[Dem5][Pos1]-thuluzi[NStem]
leli	leli	leli[Dem5][Pos1]
belisetjentiswa	be-li-setjentis-w-a	be[AuxVStem]-li[OC5]-setjentis[VRoot]-w[PassExt]-a[VerbTerm]
kulekelela	ku-elekelel-a	ku[BPre15]-elekelel[VRoot]-a[VerbTerm]
kucabanga	ku-cabang-a	ku[BPre15]-cabang[VRoot]-a[VerbTerm]
nekutfutfukiswa	na-ku-tfutfuk-is-w-a	na[AdvPre]-ku[OC15]-tfutfuk[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
kweluhlaka	kwe-lu-hlaka	kwe[PossConc15]-lu[OC11]-hlaka[NStem]
lwemsebenti	lwe-m-sebenti	lwe[PossConc11]-m[BPre3]-sebenti[NStem]
libitwa	li-bit-w-a	li[SC5]-bit[VRoot]-w[PassExt]-a[VerbTerm]
ngekutsi	nga-kutsi	nga[AdvPre]-kutsi[Conj]
Luhlakamsebenti	luhlakamsebenti	luhlakamsebenti[NStem]
Lolucondzile	lolu-condz-ile	lolu[RelConc11]-condz[VRoot]-ile[Perf]
Lwemethrikhs	lwe-methrikhs	lwe[PossConc11]-methrikhs[NStem]
,	,	,[Punc]
lengalokufinyetiwe	le-nga-loku-finyet-iw-e	le[RelConc5]-nga[AdvPre]-loku[RelConc15]-finyet[VRoot]-iw[PassExt]-e[VerbTerm]
latiwa	lu-at-iw-a	lu[SC11]-at[VRoot]-iw[PassExt]-a[VerbTerm]
ngekutsi	nga-kutsi	nga[AdvPre]-kutsi[Conj]
luhlaka	lu-hlaka	lu[BPre11]-hlaka[NStem]
lwekwentiwa	lwa-ku-ent-iw-a	lwa[PossConc11]-ku[SC15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]
kwemisebenti	kwa-i-mi-sebenti	kwa[PossConc15]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]
.	.	.[Punc]
Basebentisa	ba-sebent-is-a	ba[SC2]-sebent[VRoot]-is[CausExt]-a[VerbTerm]
lamavi	la-ma-vi	la[PossConc5]-ma[BPre6]-vi[NStem]
lasembili	la-s-e-mbili	la[RelConc5]-s[PreLoc-s]-e[LocPre]-mbili[NStem]
,	,	,[Punc]
labangenele	laba-ngen-el-e	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]
tifundvo	ti-fundvo	ti[BPre8]-fundvo[NStem]
bangenta	ba-nga-ent-a	ba[SC2]-nga[Pot]-ent[VRoot]-a[VerbTerm]
sitatimende	si-tatimende	si[BPre7]-tatimende[NStem]
sembono	sa-u-mu-bono	sa[PossConc7]-u[NPrePre3]-mu[BPre3]-bono[NStem]
.	.	.[Punc]
Bafundzele	ba-fundz-el-e	ba[SC2]-fundz[VRoot]-el[ApplExt]-e[VerbTerm]
sibonelo	si-bonelo	si[BPre7]-bonelo[NStem]
sesitatimende	sa-si-tatimende	sa[PossConc7]-si[BPre7]-tatimende[NStem]
sembono	sa-u-mu-bono	sa[PossConc7]-u[NPrePre3]-mu[BPre3]-bono[NStem]
lesingentasi	lesi-nga-ntasi	lesi[RelConc7]-nga[AdvPre]-ntasi[Adv]
.	.	.[Punc]
Chaza	chaz-a	chaz[VRoot]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
kuhleleka	ku-hlel-ek-a	ku[BPre15]-hlel[VRoot]-ek[NPas]-a[VerbTerm]
kwekulandzelana	kwa-ku-landzel-an-a	kwa[PossConc15]-ku[OC15]-landzel[VRoot]-an[RecipExt]-a[VerbTerm]
kwemagama	kwa-e-ma-gama	kwa[PossConc15]-e[NPrePre6]-ma[BPre6]-gama[NStem]
embono	e-mu-bono	e[LocPre]-mu[BPre3]-bono[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kubonise	ku-bon-is-e	ku[SC15]-bon[VRoot]-is[CausExt]-e[VerbTerm]
indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
lokubekwe	loku-buk-w-e	loku[RelConc15]-buk[VRoot]-w[PassExt]-e[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yeliwadi	ya-li-wadi	ya[PossConc4]-li[BPre5]-wadi[NStem]
njengabocalangaye	njenga-bocalangaye	njenga[AdvPre]-bocalangaye[NStem]
.	.	.[Punc]
Luhlelo	lu-hlelo	lu[BPre11]-hlelo[NStem]
Lwemtfombolusito	lwa-u-mu-tfombolusito	lwa[PossConc11]-u[NPrePre3]-mu[BPre3]-tfombolusito[NStem]
Loluhlanganisako	lolu-hlangan-is-a-ko	lolu[RelConc11]-hlangan[VRoot]-is[CausExt]-a[VerbTerm]-ko[RelSuf]
lufaka	lu-fak-a	lu[SC11]-fak[VRoot]-a[VerbTerm]
sitfunti	si-tfunti	si[BPre7]-tfunti[NStem]
lesibonakalako	lesi-bon-akal-a-ko	lesi[RelConc7]-bon[VRoot]-akal[NeutExt]-a[VerbTerm]-ko[RelSuf]
entsengweni	e-in-tsengo-ini	e[LocPre]-in[NPre9]-tsengo[NStem]-ini[LocSuf]
kukhabhoni	ku-khabhoni	ku[LocPre]-khabhoni[NStem]
.	.	.[Punc]
Kuhlelwa	ku-hlel-w-a	ku[BPre17]-hlel[VRoot]-w[PassExt]-a[VerbTerm]
kabusha	ka-bu-sha	ka[AdvPre]-bu[BPre14]-sha[AdjStem]
kwemali	kwa-i-n-mali	kwa[PossConc15]-i[NPrePre9]-n[BPre9]-mali[NStem]
legciniwe	le-gcin-iw-e	le[RelConc9]-gcin[VRoot]-iw[PassExt]-e[VerbTerm]
lokwelekako	loku-elek-a-ko	loku[RelConc15]-elek[VRoot]-a[VerbTerm]-ko[RelSuf]
kuyadzingeka	ku-ya-dzing-ek-a	ku[BPre15]-ya[Pres]-dzing[VRoot]-ek[NPas]-a[VerbTerm]
kute	kute	kute[Conj]
kwandziswe	ku-andz-is-w-e	ku[SC15]-andz[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
intsengo	in-tsengo	in[NPre9]-tsengo[NStem]
kukhabhoni	ku-khabhoni	ku[LocPre]-khabhoni[NStem]
ngenhloso	nga-i-n-hloso	nga[AdvPre]-i[NPrePre9]-n[BPre9]-hloso[NStem]
yekugcugcutela	ya-ku-gcugcutel-a	ya[PossConc9]-ku[OC15]-gcugcutel[VRoot]-a[VerbTerm]
kusebenta	ku-sebent-a	ku[SC15]-sebent[VRoot]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
kwemnotfo	kwa-u-mu-notfo	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-notfo[NStem]
lobanti	lo-banti	lo[RelConc3]-banti[NStem]
kanye	kanye	kanye[Conj]
nekusisa	ne-ku-sis-a	ne[AdvPre]-ku[SC15]-sis[VRoot]-a[VerbTerm]
kuthekhinoloji	ku-thekhinoloji	ku[LocPre]-thekhinoloji[NStem]
lengonakalisi	le-nga-onakal-is-i	le[RelConc9]-nga[NegPre]-onakal[IntensExt]-is[CausExt]-i[VerbTerm]
imvelo	i-n-velo	i[NPrePre9]-n[BPre9]-velo[NStem]
.	.	.[Punc]
Yati	yat-i	yat[VRoot]-i[VerbTerm]
lokuletse	loku-lets-e	loku[RelConc15]-lets[VRoot]-e[VerbTerm]
nftukutselo	n-ftukutselo	n[NPre9]-ftukutselo[NStem]
yakho	ya-kho	ya[PossConc9]-kho[PronStem1]
.	.	.[Punc]
Tama	tam-a	tam[VRoot]-a[VerbTerm]
kukhomba	ku-khomb-a	ku[BPre15]-khomb[VRoot]-a[VerbTerm]
leminye	lemi-nye	lemi[AdjPref4]-nye[AdjStem]
imiva	i-mi-va	i[NPrePre4]-mi[BPre4]-va[NStem]
loyivako	lo-yi-v-a-ko	lo[RelConc4]-yi[OC1]-v[VRoot]-a[VerbTerm]-ko[RelSuf]
,	,	,[Punc]
njengekwesaba	njenga-ku-esab-a	njenga[AdvPre]-ku[BPre15]-esab[VRoot]-a[VerbTerm]
nekukhatsateka	ne-ku-khatsateka	ne[AdvPre]-ku[BPre15]-khatsateka[NStem]
.	.	.[Punc]
Kuzuza	ku-zuz-a	ku[BPre15]-zuz[VRoot]-a[VerbTerm]
inshisekelo	i-n-shisekelo	i[NPrePre9]-n[BPre9]-shisekelo[NStem]
yembuso	ya-m-buso	ya[PossConc9]-m[BPre3]-buso[NStem]
lokhonako	lo-khona-ko	lo[RelConc3]-khona[Adv]-ko[RelSuf]
,	,	,[Punc]
lelive	le-li-ve	le[PossConc5]-li[BPre5]-ve[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
likhutsate	li-khutsat-e	li[SC5]-khutsat[Intrans]-e[VerbTerm]
indzima	i-n-dzima	i[NPrePre9]-n[BPre9]-dzima[NStem]
yePhalamende	ya-phalamende	ya[PossConc9]-phalamende[NStem]
yekubuka	ya-ku-buk-a	ya[PossConc9]-ku[OC15]-buk[VRoot]-a[VerbTerm]
tonkhe	to-nkhe	to[QuantConc10]-nkhe[QuantStem]
tintfo	tin-tfo	tin[BPre10]-tfo[NStem]
,	,	,[Punc]
lisimamise	li-simam-is-e	li[SC5]-simam[VRoot]-is[CausExt]-e[VerbTerm]
umnyele	u-mu-nyele	u[NPrePre3]-mu[BPre3]-nyele[NStem]
wekuphatsa	wa-ku-phats-a	wa[PossConc3]-ku[OC15]-phats[VRoot]-a[VerbTerm]
ngetembusave	nga-ta-mu-busave	nga[AdvPre]-ta[PossConc10]-mu[BPre3]-busave[NStem]
,	,	,[Punc]
lente	li-ent-e	li[SC5]-ent[VRoot]-e[VerbTerm]
umsebenti	u-mu-sebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]
wahulumende	wa-hulumende	wa[PossConc3]-hulumende[NStem]
ube	u-b-e	u[SC3]-b[VRoot]-e[VerbTerm]
nguloceceshelwe	ngu-lo-cecesh-el-w-e	ngu[CopPre]-lo[RelConc3]-cecesh[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
,	,	,[Punc]
lente	li-ent-e	li[SC5]-ent[VRoot]-e[VerbTerm]
ncono	ncono	ncono[Adv]
emakhono	e-ma-khono	e[NPrePre6]-ma[BPre6]-khono[NStem]
liphindze	li-phindz-e	li[SC5]-phindz[VRoot]-e[VerbTerm]
litfutfukise	li-tfutfuk-is-e	li[SC5]-tfutfuk[VRoot]-is[CausExt]-e[VerbTerm]
kusebentisana	ku-sebent-is-an-a	ku[BPre15]-sebent[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
.	.	.[Punc]
Lidzinga	li-dzing-a	li[SC5]-dzing[VRoot]-a[VerbTerm]
futsi	futsi	futsi[Conj]
indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
lenekwenteka	le-na-ku-ent-ek-a	le[RelConc9]-na[AdvPre]-ku[OC15]-ent[VRoot]-ek[NeutExt]-a[VerbTerm]
nalekhutsele	na-le-khutsal-ile	na[AdvPre]-le[RelConc9]-khutsal[VRoot]-ile[Perf]
yekuphatsa	ya-ku-phats-a	ya[PossConc9]-ku[OC15]-phats[VRoot]-a[VerbTerm]
luhlelo	lu-hlelo	lu[BPre11]-hlelo[NStem]
