word	seg	parse
kwaye	kwaye	kwaye[Conj]
ziyabandakanywa	zi-ya-bandakany-w-a	zi[SC10]-ya[Pres]-bandakany[VRoot]-w[PassExt]-a[VerbTerm]
kwi-IDP	ku-i-IDP	ku[LocPre]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
I-CBP	i-CBP	i[NPrePre9]-CBP[Abbr]
ne-IDP	na-i-IDP	na[AdvPre]-i[NPrePre9]-IDP[Abbr]
ziinkqubo	z-i-(z)in-kqubo	z[CopPre]-i[NPrePre10]-(z)in[BPre10]-kqubo[NStem]
eziyimijikelo	ezi-y-i-mi-jikelo	ezi[RelConc10]-y[CopPre]-i[NPrePre4]-mi[BPre4]-jikelo[NStem]
kwaye	kwaye	kwaye[Conj]
kufuneka	ku-funek-a	ku[SC15]-funek[VRoot]-a[VerbTerm]
ziqhelaniswe	zi-qhelanis-w-e	zi[SC10]-qhelanis[VRoot]-w[PassExt]-e[VerbTerm]
.	.	.[Punc]
Icandelo	i-(li)-candelo	i[NPrePre5]-(li)[BPre5]-candelo[NStem]
labahlali	la-a-ba-hlali	la[PossConc5]-a[NPrePre2]-ba[BPre2]-hlali[NStem]
lifana	li-fan-a	li[SC5]-fan[VRoot]-a[VerbTerm]
nokwahlulwa	na-u-ku-ahlul-w-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-ahlul[VRoot]-w[PassExt]-a[VerbTerm]
kwabahlali	kwa-a-ba-hlali	kwa[PossConc15]-a[NPrePre2]-ba[BPre2]-hlali[NStem]
abakhethelwe	aba-kheth-el-w-e	aba[RelConc2]-kheth[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
ukukhanyisa	u-ku-khany-is-a	u[NPrePre15]-ku[BPre15]-khany[VRoot]-is[CausExt]-a[VerbTerm]
ukusetyenziswa	u-ku-sebenz-is-w-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
komhlaba	kwa-u-m-hlaba	kwa[PossConc15]-u[NPrePre3]-m[BPre3]-hlaba[NStem]
okungundoqo	oku-ngu-u-ndoqo	oku[RelConc15]-ngu[CopPre]-u[NPrePre1a]-ndoqo[NStem]
kwindawo	ku-i-n-dawo	ku[LocPre]-i[NPrePre9]-n[BPre9]-dawo[NStem]
leyo	leyo	leyo[Dem9][Pos2]
.	.	.[Punc]
Lichonga	li-chong-a	li[SC5]-chong[VRoot]-a[VerbTerm]
imibandela	i-mi-bandela	i[NPrePre4]-mi[BPre4]-bandela[NStem]
engqalileyo	e-ngqal-il-e-yo	e[RelConc4]-ngqal[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
yezithuba	ya-i-zi-thuba	ya[PossConc4]-i[NPrePre8]-zi[BPre8]-thuba[NStem]
nophuhliso	na-u-(lu)-phuhliso	na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
ebonwa	e-bon-w-a	e[RelConc4]-bon[VRoot]-w[PassExt]-a[VerbTerm]
ibalulekile	i-balulek-ile	i[SC4]-balulek[VRoot]-ile[Perf]
ngabahlali	ng-a-ba-hlali	ng[CopPre]-a[NPrePre2]-ba[BPre2]-hlali[NStem]
ewadini	e-wadi-ini	e[LocPre]-wadi[NStem]-ini[LocSuf]
.	.	.[Punc]
Iinkqubo	i-(z)in-kqubo	i[NPrePre10]-(z)in[BPre10]-kqubo[NStem]
zogqithiso	za-u-gqithiso	za[PossConc10]-u[NPrePre11]-gqithiso[NStem]
lwengxelo	lwa-i-n-gxelo	lwa[PossConc11]-i[NPrePre9]-n[BPre9]-gxelo[NStem]
-	-	-[Punc]
Yeyiphi	y-e-yi-phi	y[CopPre]-e[RelConc9]-yi[EnumConc9]-phi[EnumStem]
inkqubo	i-n-kqubo	i[NPrePre9]-n[BPre9]-kqubo[NStem]
ekhoyo	e-kho-yo	e[RelConc9]-kho[Adv]-yo[RelSuf]
yokuqinisekisa	ya-u-ku-qinisek-is-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
bafumana	ba-fuman-a	ba[SC2]-fuman[VRoot]-a[VerbTerm]
ingxelo	i-n-gxelo	i[NPrePre9]-n[BPre9]-gxelo[NStem]
yarhoqo	ya-rhoqo	ya[PossConc9]-rhoqo[Ideoph]
malunga	malunga	malunga[Adv]
nemiba	na-i-mi-ba	na[AdvPre]-i[NPrePre4]-mi[BPre4]-ba[NStem]
yebhunga	ya-i-bhunga	ya[PossConc4]-i[NPrePre5]-bhunga[NStem]
nolwazi	na-u-lu-azi	na[AdvPre]-u[NPrePre11]-lu[BPre11]-azi[NStem]
rhoqo	rhoqo	rhoqo[Ideoph]
ngebhunga	nga-i-bhunga	nga[AdvPre]-i[NPrePre5]-bhunga[NStem]
kwakunye	kwa-kunye	kwa[AdvPre]-kunye[Conj]
nengxelo	na-i-n-gxelo	na[AdvPre]-i[NPrePre9]-n[BPre9]-gxelo[NStem]
esuka	e-suk-a	e[RelConc9]-suk[VRoot]-a[VerbTerm]
kubahlali	ku-a-ba-hlali	ku[LocPre]-a[NPrePre2]-ba[BPre2]-hlali[NStem]
?	?	?[Punc]
UKUPHUHLISWA	u-ku-phuhl-is-w-a	u[NPrePre15]-ku[BPre15]-phuhl[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
KWESICWANGCISO	kwa-i-si-cwangciso	kwa[PossConc15]-i[NPrePre7]-si[BPre7]-cwangciso[NStem]
SOPHUHLISO	sa-u-(lu)-phuhliso	sa[PossConc7]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
OLUMANYANISIWEYO	olu-many-an-is-iw-e-yo	olu[RelConc11]-many[VRoot]-an[RecipExt]-is[CausExt]-iw[PassExt]-e[VerbTerm]-yo[RelSuf]
(	(	([Punc]
IDP	IDP	IDP[Abbr]
)	)	)[Punc]
ngoomasipala	nga-oo-masipala	nga[AdvPre]-oo[NPrePre2a]-masipala[NStem]
yimfuno	y-i-m-funo	y[CopPre]-i[NPrePre9]-m[BPre9]-funo[NStem]
kaRhulumente	ka-u-rhulumente	ka[PossKA]-u[NPrePre1a]-rhulumente[NStem]
weNgingqi	wa-i-n-gingqi	wa[PossConc1a]-i[NPrePre1a]-n[BPre9]-gingqi[NStem]
:	:	:[Punc]
Municipal	Municipal	Municipal[Foreign]
Systems	Systems	Systems[Foreign]
Act	act	act[Foreign]
,	,	,[Punc]
2000	2000	2000[Num]
.	.	.[Punc]
ISahluko	i-si-ahluko	i[NPrePre7]-si[BPre7]-ahluko[NStem]
5	5	5[Num]
se-MSA	sa-i-MSA	sa[PossConc7]-i[NPrePre9]-MSA[Abbr]
,	,	,[Punc]
2000	2000	2000[Num]
sifuna	si-fun-a	si[SC7]-fun[VRoot]-a[VerbTerm]
'	'	'[Punc]
umasipala	u-masipala	u[NPrePre1a]-masipala[NStem]
ngamnye	nga-m-nye	nga[AdvPre]-m[EnumConc1]-nye[EnumStem]
amkele	amkel-e	amkel[VRoot]-e[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
senkqubo-qhinga	sa-i-n-kqubo-qhinga	sa[PossConc7]-i[NPrePre9]-n[BPre9]-kqubo[NStem]-qhinga[NStem]
yophuhliso	ya-u-(lu)-phuhliso	ya[PossConc9]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
lukamasipala	lu-ka-masipala	lu[PossConc11]-ka[PossKA]-masipala[NStem]
'	'	'[Punc]
(	(	([Punc]
icandelo	i-(li)-candelo	i[NPrePre5]-(li)[BPre5]-candelo[NStem]
25(1)	25(1)	25(1)[Num]
)	)	)[Punc]
.	.	.[Punc]
Isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
siqhutywa	si-qhub-w-a	si[SC7]-qhub[VRoot]-w[PassExt]-a[VerbTerm]
kwiminyaka	ku-i-mi-nyaka	ku[LocPre]-i[NPrePre4]-mi[BPre4]-nyaka[NStem]
emihlanu	emi-hlanu	emi[AdjPref4]-hlanu[AdjStem]
kwaye	kwaye	kwaye[Conj]
siyinkqubo-sikhokelo	si-y-i-n-kqubo-si-khokelo	si[CopPre]-y[CopPre]-i[NPrePre9]-n[BPre9]-kqubo[NStem]-si[BPre7]-khokelo[NStem]
ebanzi	e-banzi	e[RelConc9]-banzi[RelStem]
yophuhliso	ya-u-(lu)-phuhliso	ya[PossConc9]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
ngaphakathi	nga-phakathi	nga[AdvPre]-phakathi[Adv]
kummandla	ku-u-m-mandla	ku[LocPre]-u[NPrePre3]-m[BPre3]-mandla[NStem]
.	.	.[Punc]
Ivavanywa	i-vavany-w-a	i[SC9]-vavany[VRoot]-w[PassExt]-a[VerbTerm]
rhoqo	rhoqo	rhoqo[Ideoph]
ngonyaka	nga-u-(m)-nyaka	nga[AdvPre]-u[NPrePre3]-(m)[BPre3]-nyaka[NStem]
.	.	.[Punc]
I-IDP	i-IDP	i[NPrePre9]-IDP[Abbr]
ikhokela	i-khokel-a	i[SC9]-khokel[VRoot]-a[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
senyathelo	sa-i-(li)-nyathelo	sa[PossConc7]-i[NPrePre5]-(li)[BPre5]-nyathelo[NStem]
likamasipala	li-ka-masipala	li[PossConc5]-ka[PossKA]-masipala[NStem]
kukwafuneka	ku-kwa-funek-a	ku[SC15]-kwa[AdvPre]-funek[VRoot]-a[VerbTerm]
(	(	([Punc]
ngokusemthethweni	nga-oku-s-e-u-m-thetho-ini	nga[AdvPre]-oku[RelConc15]-s[PreLoc-s]-e[LocPre]-u[NPrePre3]-m[BPre3]-thetho[NStem]-ini[LocSuf]
)	)	)[Punc]
ukuba	ukuba	ukuba[Conj]
iphuhliswe	i-phuhl-is-w-e	i[SC9]-phuhl[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
ngokucebisana	nga-u-ku-cebis-an-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-cebis[VRoot]-an[RecipExt]-a[VerbTerm]
noluntu	na-u-lu-ntu	na[AdvPre]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
kummandla	ku-u-m-mandla	ku[LocPre]-u[NPrePre3]-m[BPre3]-mandla[NStem]
.	.	.[Punc]
Ukungalingani	u-ku-nga-lingan-i	u[NPrePre15]-ku[BPre15]-nga[NegPre]-lingan[VRoot]-i[VerbTerm]
ngokwesini	nga-okwa-i-si-ni	nga[AdvPre]-okwa[AdvPre]-i[NPrePre7]-si[BPre7]-ni[NStem]
kudla	ku-dla	ku[SC15]-dla[AuxVStem]
ngokuchaphazela	nga-u-ku-chaphazel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-chaphazel[VRoot]-a[VerbTerm]
ngokungqongqo	nga-oku-ngqongqo	nga[AdvPre]-oku[RelConc15]-ngqongqo[NStem]
amakhosikazi	a-ma-khosikazi	a[NPrePre6]-ma[BPre6]-khosikazi[NStem]
ngaphezulu	nga-phezulu	nga[AdvPre]-phezulu[Adv]
kwamadoda	kwa-ma-doda	kwa[PossConc15]-ma[BPre6]-doda[NStem]
.	.	.[Punc]
Oku	oku	oku[Dem15][Pos1]
kungqina	ku-ngqin-a	ku[SC15]-ngqin[VRoot]-a[VerbTerm]
umgqalelo	u-m-gqalelo	u[NPrePre3]-m[BPre3]-gqalelo[NStem]
wokuqala	wa-u-ku-qal-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-qal[VRoot]-a[VerbTerm]
ngoondoqo	nga-oo-ndoqo	nga[AdvPre]-oo[NPrePre2a]-ndoqo[NStem]
koko	ku-oko	ku[LocPre]-oko[Dem15][Pos2]
kungalingani	ku-nga-lingan-i	ku[SC15]-nga[NegPre]-lingan[VRoot]-i[VerbTerm]
kunyathela	ku-nyathel-a	ku[SC15]-nyathel[VRoot]-a[VerbTerm]
amakhosikazi	a-ma-khosikazi	a[NPrePre6]-ma[BPre6]-khosikazi[NStem]
.	.	.[Punc]
Onke	o-nke	o[QuantConc6]-nke[QuantStem]
amasebe	a-ma-sebe	a[NPrePre6]-ma[BPre6]-sebe[NStem]
kazwelonke	ka-u-zwelonke	ka[PossKA]-u[NPrePre1a]-zwelonke[NStem]
nawamaphondo	na-wa-ma-phondo	na[AdvPre]-wa[PossConc6]-ma[BPre6]-phondo[NStem]
kufuneka	ku-funek-a	ku[SC15]-funek[VRoot]-a[VerbTerm]
abalule	a-balul-e	a[SC6]-balul[VRoot]-e[VerbTerm]
ekwamisa	e-kwa-m-is-a	e[SC6]-kwa[AdvPre]-m[VRoot]-is[CausExt]-a[VerbTerm]
ekujoliswe	e-ku-jolis-w-e	e[RelConc9]-ku[SC15]-jolis[VRoot]-w[PassExt]-e[VerbTerm]
kuko	ku-ko	ku[LocPre]-ko[PronStem15]
ukwandisa	u-ku-and-is-a	u[NPrePre15]-ku[BPre15]-and[VRoot]-is[CausExt]-a[VerbTerm]
ufikelelo	u-fikelelo	u[NPrePre11]-fikelelo[NStem]
oluqhubekayo	olu-qhub-ek-a-yo	olu[RelConc11]-qhub[VRoot]-ek[NeutExt]-a[VerbTerm]-yo[RelSuf]
kwiinkonzo	ku-i-(z)in-konzo	ku[LocPre]-i[NPrePre10]-(z)in[BPre9]-konzo[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
kwabo	ku-abo	ku[LocPre]-abo[Dem2][Pos2]
babengazifumani	aba-be-nga-zi-fuman-i	aba[RelConc2]-be[Past]-nga[NegPre]-zi[OC10]-fuman[VRoot]-i[VerbTerm]
ngaphambili	nga-phambili	nga[AdvPre]-phambili[Adv]
.	.	.[Punc]
Aqinisekise	a-qinisek-is-e	a[SC6]-qinisek[VRoot]-is[CausExt]-e[VerbTerm]
ukuba	ukuba	ukuba[Conj]
amalungu	a-ma-lungu	a[NPrePre6]-ma[BPre6]-lungu[NStem]
eKomiti	a-i-komiti	a[PossConc6]-i[NPrePre9]-komiti[NStem]
yeWadi	ya-i-wadi	ya[PossConc9]-i[NPrePre9]-wadi[NStem]
athatha	a-thath-a	a[SC6]-thath[VRoot]-a[VerbTerm]
inxaxheba	i-n-xaxheba	i[NPrePre9]-n[BPre9]-xaxheba[NStem]
kumaqonga	ku-a-ma-qonga	ku[LocPre]-a[NPrePre6]-ma[BPre6]-qonga[NStem]
eengxoxo	a-i-(z)in-gxoxo	a[PossConc6]-i[NPrePre10]-(z)in[BPre10]-gxoxo[NStem]
othetha-thethwano	a-u-(lu)-thetha-thethwano	a[PossConc6]-u[NPrePre11]-(lu)[BPre11]-thetha[NStem]-thethwano[NStem]
.	.	.[Punc]
Inkxaso	i-n-kxaso	i[NPrePre9]-n[BPre9]-kxaso[NStem]
kumashishini	ku-a-ma-shishini	ku[LocPre]-a[NPrePre6]-ma[BPre6]-shishini[NStem]
amancinci	ama-ncinci	ama[AdjPref6]-ncinci[AdjStem]
ngoququzelelo	nga-u-(lu)-ququzelelo	nga[AdvPre]-u[NPrePre11]-(lu)[BPre11]-ququzelelo[NStem]
olungcono	olu-ngcono	olu[RelConc11]-ngcono[RelStem]
lweearhente	lwa-i-(z)i-arhente	lwa[PossConc11]-i[NPrePre10]-(z)i[BPre10]-arhente[NStem]
ezinxulumene	ezi-nxuluman-e	ezi[RelConc10]-nxuluman[VRoot]-e[VerbTerm]
noko	noko	noko[Adv]
,	,	,[Punc]
ukuphuhliswa	u-ku-phuhl-is-w-a	u[NPrePre15]-ku[BPre15]-phuhl[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
kwamaziko	kwa-a-ma-ziko	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-ziko[NStem]
ezezimali	e-za-i-zi-mali	e[RelConc8]-za[PossConc8]-i[NPrePre10]-zi[BPre10]-mali[NStem]
,	,	,[Punc]
nezifukamisi	na-i-zi-fukamisi	na[AdvPre]-i[NPrePre8]-zi[BPre8]-fukamisi[NStem]
zoluntu	za-u-lu-ntu	za[PossConc10]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
nabucala	na-bucala	na[AdvPre]-bucala[Adv]
.	.	.[Punc]
IBatho	i-Batho	i[NPrePre9]-Batho[ProperName]
Pele	Pele	Pele[ProperName]
inomfanekiso	i-na-u-m-fanekiso	i[CopPre]-na[CopPre]-u[NPrePre3]-m[BPre3]-fanekiso[NStem]
wokunikezela	wa-u-ku-nikezel-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-nikezel[VRoot]-a[VerbTerm]
iinkonzo	i-(z)in-konzo	i[NPrePre10]-(z)in[BPre10]-konzo[NStem]
equka	e-quk-a	e[RelConc9]-quk[VRoot]-a[VerbTerm]
ukuzivuma	u-ku-zi-vum-a	u[NPrePre15]-ku[BPre15]-zi[OC8]-vum[VRoot]-a[VerbTerm]
ngokupheleleyo	nga-oku-phelel-e-yo	nga[AdvPre]-oku[RelConc15]-phelel[VRoot]-e[VerbTerm]-yo[RelSuf]
izidingo	i-zi-dingo	i[NPrePre8]-zi[BPre8]-dingo[NStem]
zabathengi	za-a-ba-thengi	za[PossConc8]-a[NPrePre2]-ba[BPre2]-thengi[NStem]
nokuzimanya	na-u-ku-zi-many-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-many[VRoot]-a[VerbTerm]
'	'	'[Punc]
zonke	zo-nke	zo[QuantConc10]-nke[QuantStem]
njengomqulu	njenga-u-m-qulu	njenga[AdvPre]-u[NPrePre3]-m[BPre3]-qulu[NStem]
'	'	'[Punc]
weempendulo	wa-i-(z)im-pendulo	wa[PossConc3]-i[NPrePre10]-(z)im[BPre10]-pendulo[NStem]
nezisombululo	na-i-zi-sombululo	na[AdvPre]-i[NPrePre8]-zi[BPre8]-sombululo[NStem]
.	.	.[Punc]
UHLAHLO	u-hlahlo	u[NPrePre11]-hlahlo[NStem]
LWABIWO-MALI	lu-abiwo-mali	lu[BPre11]-abiwo[NStem]-mali[NStem]
SISICWANGCISO	s-i-si-cwangciso	s[CopPre]-i[NPrePre7]-si[BPre7]-cwangciso[NStem]
SEZEMALI	sa-e-za-i-mali	sa[PossConc7]-e[RelConc8]-za[PossConc8]-i[NPrePre9]-mali[NStem]
.	.	.[Punc]
Lumisa	lu-m-is-a	lu[SC11]-m[VRoot]-is[CausExt]-a[VerbTerm]
imisebenzi	i-mi-sebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
yonyaka-mali	ya-u-nyaka-mali	ya[PossConc4]-u[NPrePre3]-nyaka[NStem]-mali[NStem]
ozayo	o-(i)z-a-yo	o[RelConc3]-(i)z[VRoot]-a[VerbTerm]-yo[RelSuf]
ngokuvelisa	nga-u-ku-vel-is-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-vel[VRoot]-is[CausExt]-a[VerbTerm]
amaxabiso	a-ma-xabiso	a[NPrePre6]-ma[BPre6]-xabiso[NStem]
ale	a-le	a[PossConc6]-le[Dem4][Pos1]
misebenzi	mi-sebenzi	mi[BPre4]-sebenzi[NStem]
nalapho	na-l-apho	na[AdvPre]-l[CopPre]-apho[Dem16][Pos2]
uza	u-za	u[SC3]-za[AuxVStem]
kuvela	ku-vel-a	ku[SC15]-vel[VRoot]-a[VerbTerm]
khona	khona	khona[Adv]
umvuzo	u-m-vuzo	u[NPrePre3]-m[BPre3]-vuzo[NStem]
wokuhlawula	wa-u-ku-hlawul-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-hlawul[VRoot]-a[VerbTerm]
iindleko	i-(z)in-dleko	i[NPrePre10]-(z)in[BPre10]-dleko[NStem]
.	.	.[Punc]
Ukwakha	u-ku-akh-a	u[NPrePre15]-ku[BPre15]-akh[VRoot]-a[VerbTerm]
umoya	u-(m)-moya	u[NPrePre3]-(m)[BPre3]-moya[NStem]
wokuphendula	wa-u-ku-phendul-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-phendul[VRoot]-a[VerbTerm]
ngezenzo	nga-i-zi-enzo	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-enzo[NStem]
zakho	za-kho	za[PossConc8]-kho[PossPron]
,	,	,[Punc]
okhululekileyo	o-khululek-il-e-yo	o[RelConc3]-khululek[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
nowenza	na-o-u-enz-a	na[AdvPre]-o[RelConc3]-u[SC3]-enz[VRoot]-a[VerbTerm]
izinto	i-zin-to	i[NPrePre10]-zin[BPre10]-to[NStem]
elubala	e-lubala	e[LocPre]-lubala[RelStem]
kulawulo	ku-u-lawulo	ku[LocPre]-u[NPrePre11]-lawulo[NStem]
loluntu	lwa-u-lu-ntu	lwa[PossConc11]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
okanye	okanye	okanye[Conj]
ukusebenzisa	u-ku-sebenz-is-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
igunya	i-(li)-gunya	i[NPrePre5]-(li)[BPre5]-gunya[NStem]
loluntu	la-u-lu-ntu	la[PossConc5]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
okanye	okanye	okanye[Conj]
ukusebenzisa	u-ku-sebenz-is-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
umsebenzi	u-m-sebenzi	u[NPrePre1]-m[BPre1]-sebenzi[NStem]
woluntu	wa-u-lu-ntu	wa[PossConc1]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
ngokuphumeza	nga-u-ku-phumez-a	nga[AdvPre]-u[NPrePre11]-ku[BPre15]-phumez[VRoot]-a[VerbTerm]
ilungelo	i-(li)-lungelo	i[NPrePre5]-(li)[BPre5]-lungelo[NStem]
lesenzo	la-i-si-enzo	la[PossConc5]-i[NPrePre7]-si[BPre7]-enzo[NStem]
solawulo	sa-u-(lu)-lawulo	sa[PossConc7]-u[NPrePre11]-(lu)[BPre11]-lawulo[NStem]
esinobulungisa	esi-na-u-bu-lungisa	esi[RelConc7]-na[AdvPre]-u[NPrePre14]-bu[BPre14]-lungisa[NStem]
.	.	.[Punc]
IBatho	i-Batho	i[NPrePre9]-Batho[ProperName]
Pele	Pele	Pele[ProperName]
yenzelwe	i-enz-el-w-e	i[SC9]-enz[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
ukubumba	u-ku-bumb-a	u[NPrePre15]-ku[BPre15]-bumb[VRoot]-a[VerbTerm]
isimo	i-si-mo	i[NPrePre7]-si[BPre7]-mo[NStem]
senkonzo	sa-i-n-konzo	sa[PossConc7]-i[NPrePre9]-n[BPre9]-konzo[NStem]
yoluntu	ya-u-lu-ntu	ya[PossConc9]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
ukuqinisekisa	u-ku-qinisek-is-a	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
intsingiselo	i-n-tsingiselo	i[NPrePre9]-n[BPre9]-tsingiselo[NStem]
yeBatho	ya-i-Batho	ya[PossConc9]-i[NPrePre9]-Batho[ProperName]
Pele	Pele	Pele[ProperName]
iyathathwa	i-ya-thath-w-a	i[SC9]-ya[Pres]-thath[VRoot]-w[PassExt]-a[VerbTerm]
isiwe	i-s-iw-e	i[SC9]-s[VRoot]-iw[PassExt]-e[VerbTerm]
kwinkonzo	ku-i-n-khonzo	ku[LocPre]-i[NPrePre9]-n[BPre9]-khonzo[NStem]
enikezelwayo	e-nikezel-w-a-yo	e[RelConc9]-nikezel[VRoot]-w[PassExt]-a[VerbTerm]-yo[RelSuf]
kubemi	ku-a-be-mi	ku[LocPre]-a[NPrePre2]-be[BPre2]-mi[NStem]
belizwe	ba-i-li-zwe	ba[PossConc2]-i[NPrePre5]-li[BPre5]-zwe[NStem]
.	.	.[Punc]
Kuthatha	ku-thath-a	ku[SC15]-thath[VRoot]-a[VerbTerm]
ixesha	i-(li)-xesha	i[NPrePre5]-(li)[BPre5]-xesha[NStem]
elingakanani	eli-ngakanani	eli[RelConc5]-ngakanani[Adv]
ukuba	ukuba	ukuba[Conj]
amalungu	a-ma-lungu	a[NPrePre6]-ma[BPre6]-lungu[NStem]
eeKomiti	a-i-(z)i-komiti	a[PossConc6]-i[NPrePre10]-(z)i[BPre10]-komiti[NStem]
zeeWadi	za-i-(z)i-wadi	za[PossConc10]-i[NPrePre10]-(z)i[BPre10]-wadi[NStem]
adlale	a-dlal-e	a[SC6]-dlal[VRoot]-e[VerbTerm]
iindima	i-(z)in-dima	i[NPrePre10]-(z)in[BPre10]-dima[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
ngokuncomekayo	nga-oku-ncom-ek-a-yo	nga[AdvPre]-oku[RelConc15]-ncom[VRoot]-ek[NeutExt]-a[VerbTerm]-yo[RelSuf]
?	?	?[Punc]
Amathuba	a-ma-thuba	a[NPrePre6]-ma[BPre6]-thuba[NStem]
odliwano-ndlebe	a-u-dliwano-n-dlebe	a[PossConc6]-u[NPrePre11]-dliwano[NStem]-n[BPre9]-dlebe[NStem]
nabaniki	na-a-ba-niki	na[AdvPre]-a[NPrePre2]-ba[BPre2]-niki[NStem]
beenkonzo	ba-i-(z)in-konzo	ba[PossConc2]-i[NPrePre10]-(z)in[BPre10]-konzo[NStem]
abaphambili	aba-phambili	aba[RelConc2]-phambili[Adv]
-	-	-[Punc]
mawamiselwe	ma-wa-misel-w-e	ma[ImpPre]-wa[OC6]-misel[VRoot]-w[PassExt]-e[VerbTerm]
kuselithuba	ku-sa-i-li-thuba	ku[CopPre]-sa[Pro]-i[NPrePre5]-li[BPre5]-thuba[NStem]
ukuqinisekisa	u-ku-qinisek-is-a	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
inxaxheba	i-n-xaxheba	i[NPrePre9]-n[BPre9]-xaxheba[NStem]
ebanzi	e-banzi	e[RelConc9]-banzi[RelStem]
.	.	.[Punc]
Unxibelelwano	u-nxibelelwano	u[NPrePre11]-nxibelelwano[NStem]
yinkqubo	y-i-n-kqubo	y[CopPre]-i[NPrePre9]-n[BPre9]-kqubo[NStem]
apho	apho	apho[Dem16][Pos2]
kutshintshiselwana	ku-tshintshis-el-w-an-a	ku[SC15]-tshintshis[VRoot]-el[ApplExt]-w[PassExt]-an[RecipExt]-a[VerbTerm]
khona	khona	khona[Adv]
ngezimvo	nga-i-zi-m-vo	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-m[BPre9]-vo[NStem]
neembono	ne-i-m-bono	ne[AdvPre]-i[NPrePre10]-m[BPre10]-bono[NStem]
.	.	.[Punc]
Ukuze	ukuze	ukuze[Conj]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
bakwazi	ba-ku-az-i	ba[SC2]-ku[OC15]-az[VRoot]-i[VerbTerm]
ukunxibelelana	u-ku-nxibelelan-a	u[NPrePre15]-ku[BPre15]-nxibelelan[VRoot]-a[VerbTerm]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
esebenzayo	e-sebenz-a-yo	e[RelConc9]-sebenz[VRoot]-a[VerbTerm]-yo[RelSuf]
kufuneka	ku-funek-a	ku[SC15]-funek[VRoot]-a[VerbTerm]
bahlele	ba-hlel-e	ba[SC2]-hlel[VRoot]-e[VerbTerm]
iingcinga	i-(z)in-gcinga	i[NPrePre10]-(z)in[BPre10]-gcinga[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
,	,	,[Punc]
